#Linkers: 
#Core	Expansion
EML1 ISG20L2	
AKR1C2 ZFP1	
ADAM9 CLPSL1 NHLRC3 NUDT15	
AREG ICAM1	
RAB19 VCAN	
CCDC112 LURAP1	
GABRB2 GABRB3 GABRG2	
RAB12 RILPL1	
ADARB1 ZNF346	
CLIC4 CLIC5	
PCARE UFM1	
GMPPA GMPPB PI4K2B PRUNE1	
FAIM GLRX TRIM62	
RASL10A RIC8B	
LRRFIP1 LRRFIP2 TMOD1	
EDNRA SYNGR2	
GPATCH4 OAZ1 RUFY1 SRA1	
ASAH1 CAMK1D GMFG	
GINS1 TIPIN	
MYOM1 SUN1 SYNE1	
PLEKHG5 RND3	
ALDH1B1 FEM1B	
CHD2 ELOA2 ZNF138	
CYBA NCF1 NCF4	
DCBLD2 MFSD4B	
CACNA2D1 ETFDH MYH7B	
ACSF2 APOC1 ATP5MJ HCFC1R1 MIDN NDUFA2 NSG2 SYNGR3	
KCNJ2 KCNJ5 SDC3	
IRF2BP2 SIRT6	
NARS1 NUCB1 PRXL2B	
ANKRD1 JMJD1C MYOM2	
PDP1 RPL17 SNUPN	
ATOX1 FAM118A MOB3C PCYT1A	
CNN2 CNN3	
PRPF38B SLTM	
DAO DAOA	
FAM83B PFKFB2	
GATD3A PPM1K	
IFNGR1 SLC9A6	
DPY19L2 GUK1	
IL13 IL13RA1 IL13RA2	
NFIX ZNF614	
ABI3BP GOT1	
ALS2CL RAB22A	
LAMTOR1 LAMTOR4	
CCNG2 PPP2R5C	
KRT28 KRT80	
CHRNA3 CHRNB4	
C7 C8G	
L3MBTL1 RPL36A ZKSCAN1 ZNF146	
ABHD6 CKMT2 ELN OLFML3	
BCL9L SSBP3 SSBP4 TAL1	
PIGA PIGP	
COG5 COG7	
C1R C1S	
CREBL2 CREBRF	
SOHLH1 STH	
FAM241A SGCD	
SEPTIN10 SEPTIN11 SEPTIN2 SEPTIN5 SEPTIN7	
